,bench,bin,highway,lit,name,public_transport,route_ref,shelter,tactile_paving,latitude,longitude,id,wheelchair,bus,covered,network,fixme,passenger_information_display,check_date:shelter,operator,ref_name,departures_board,ref,bicycle_parking,description,lines,check_date:bench,designation,local_ref,source,note,description:de,bus_lines,network:wikidata,network:wikipedia,toilets:wheelchair,network:short,layer,level,construction:public_transport,destination,wheelchair:description,local_ref:note,fare_zone,lanes,lanes:backward,lanes:forward,lastcheck,name:HVV,check_date:tactile_paving,check_date:bin,direction,surface,public_transport:version,official_name,last_check,ref:vhh,shelter:description,check_date,waste_basket,beach,survey:date,route_ref:note,old_name,line,backrest,email,removed:ref_name,uic_ref,removed:operator,operator:note,ref:street,amenity,loc_name,building,alt_name,name:old,comment,route_master,name:note,net,source:route_ref,shelter:note,int_name,alt_name:5304,operator:short,type,route_ref:source,side,alt_name:note,name:description,carriage,name:de,trolleybus,share_taxi,bus_ref,name_old,railway,proposed,FIXME,service,disused,timetable,website,name:source,route_ref:description,junction,service_times,bus_routes,note_1,access,seasonal,start_date,shelter_type,on_demand,phone,url
3830,,,bus_stop,,"Langenlehsten, Fortkrug",platform,8850;8851,no,,53.4867124,10.7328243,808626965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,no,no,bus_stop,,Otto-Brenner-Straße (Kehre),platform,5010,no,no,53.2364276,10.4837546,818722480,,,,HVV,,no,,KVG,"Lüneburg, Otto-Brenner-Straße (Kehre)",,,,,5010,,,,,,,,,,,,,,,,,,,,,,20141026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,yes,,bus_stop,,"Hoisdorf, Fuhrwegen",platform,369;764,no,no,53.6403712,10.3340923,824125959,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,yes,yes,bus_stop,yes,O'Swaldstraße,platform,,yes,no,53.5564862,10.0797918,836214967,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,,,bus_stop,,"Otter, Ohnhorstblick",platform,4640;4641;4870;AST,yes,,53.2452644,9.7421899,836449196,limited,,,HVV,,,,,,,,yes,,,,,,,,,,,,,,,,,,Die Rollstuhlfähigkeit ist abhängig vom Bus. Die Bushaltestelle ist nur ein Straßenstopp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,,,bus_stop,,"Otter, Ohnhorstblick",platform,4640;4641;4870;AST,no,,53.2450925,9.7420897,836449198,limited,,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,Die Rollstuhlfähigkeit ist abhängig vom Bus. Die Bushaltestelle ist nur ein Straßenstopp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,,,bus_stop,,"Sterley, Neue Welt",platform,8793;8794,no,,53.6370428,10.8293473,837173099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,,,bus_stop,,U Kiekut,platform,369;376;658;764;776,,,53.6530138,10.2825467,837522470,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,no,yes,bus_stop,,Lohmannsweg,platform,,no,no,53.4641509,9.9567190,845305272,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,no,yes,bus_stop,,Eißendorfer Pferdeweg (Mitte),platform,142,no,no,53.4629275,9.9503768,845305278,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,no,yes,bus_stop,,"Eckel, Bahnhofstraße",platform,4244;4603;4609;4624,no,no,53.3686333,9.9109839,845946598,,,,,,,2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,yes,yes,bus_stop,no,Langenberg,platform,,yes,no,53.4395653,9.9419981,848286559,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,,,bus_stop,,Treptower Straße,platform,,,,53.6134690,10.1360988,848503067,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,,,bus_stop,,Treptower Straße,platform,,,,53.6141098,10.1361521,848503071,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,yes,,bus_stop,yes,"Brietlingen, Stettiner Ring",platform,5903;5904,yes,no,53.3134023,10.4441547,855121275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,no,,bus_stop,,Diagonalstraße,platform,,no,no,53.5487517,10.0599232,855484713,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,,,bus_stop,,"Stapelfeld, Reinbeker Straße",platform,264;337;364;AST,yes,,53.6054468,10.2199328,861762482,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,,,bus_stop,,"Stapelfeld, Reinbeker Straße",platform,"263;264;337;362,364;AST",yes,,53.6051055,10.2187049,861762798,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3848,,,bus_stop,,"Schneverdingen, Schulzentrum",,,,,53.1213820,9.8010014,865150592,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3849,,,bus_stop,,"Geesthacht, Markt",platform,,yes,,53.4302865,10.3736527,868949860,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,,,bus_stop,,"Geesthacht, Markt",platform,,yes,,53.4301855,10.3737379,868949946,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,,,bus_stop,,"Geesthacht, Hafenbrücke",platform,,no,no,53.4300455,10.3686073,868950565,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3852,,,bus_stop,,"Geesthacht, Hafenbrücke",platform,,,,53.4302820,10.3682736,868950648,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,yes,yes,bus_stop,yes,Am Bergedorfer Hafen,platform,,yes,,53.4881311,10.2071571,869119985,yes,yes,no,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,yes,yes,bus_stop,,Am Bergedorfer Hafen,platform,,yes,,53.4880317,10.2086758,869120231,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3855,no,no,bus_stop,yes,Alte Holstenstraße,platform,,no,no,53.4906540,10.2079866,869128808,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,,,bus_stop,,Sander Markt,platform,,yes,,53.4926915,10.2087236,869131886,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,no,,bus_stop,,Wilhelm-Hänel-Weg,platform,5002;5402;5405;ASM,no,no,53.2686790,10.4050523,869281361,,,,HVV,,,,KVG,"Lüneburg, Wilhelm-Hänel-Weg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858,no,,bus_stop,,Sternkamp,platform,5002;5402;5405;ASM,no,no,53.2669292,10.4057395,869281373,,,,HVV,,,,KVG,"Lüneburg, Sternkamp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,no,yes,bus_stop,no,Kirchweg,platform,,no,no,53.2786980,10.4363740,871256635,,,,HVV,,,2021-02-27,KVG,"Adendorf, Kirchweg",,,,,,,,,,Position eingemessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3860,yes,yes,bus_stop,yes,Kirchweg,platform,,yes,no,53.2791530,10.4369940,871256637,,,,HVV,,,,KVG,"Adendorf, Kirchweg",,,,,,,,,,Position eingemessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,yes,,bus_stop,,Bunsenstraße,platform,,yes,no,53.2495011,10.4412818,871730916,,yes,,HVV,,,,KVG,"Lüneburg, Bunsenstraße",,,,,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,no,,bus_stop,,Bachstraße,platform,,no,no,53.2473918,10.4400425,871731608,,yes,,HVV,,,,KVG,"Lüneburg, Bachstraße",,,,,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,,,bus_stop,,Mozartstraße,platform,4002;ASM,no,,53.3625486,10.2132761,872613194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alte Feuerwache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3864,yes,yes,bus_stop,yes,Herthastraße,platform,,yes,yes,53.6109828,10.0737160,874261366,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865,yes,yes,bus_stop,,Herthastraße,platform,,yes,no,53.6124482,10.0751161,874262423,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866,no,,bus_stop,yes,"Bramfeld, Dorfplatz (Heukoppel)",platform,,no,no,53.6141969,10.0766287,874265567,yes,yes,,,,,,,,,630025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,yes,yes,bus_stop,yes,Bramfelder Dorfplatz,platform,,yes,yes,53.6148842,10.0760781,874266430,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,yes,no,bus_stop,,"Raven, Revener Dorfstraße",platform,5701;5705;5706,no,no,53.1733128,10.1589262,874311439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,yes,no,bus_stop,,"Raven, Revener Dorfstraße",platform,5701;5705;5706,yes,no,53.1733160,10.1590576,874311452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,yes,,bus_stop,,"Bahlburg, Sandhöfen",platform,4409;4410,yes,,53.3027497,10.1802316,875797354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,,,bus_stop,,"Bahlburg, Burgstraße 80/83",platform,4410;ASM,no,,53.2942799,10.1942878,875797390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,,,bus_stop,,"Bahlburg, Burgstraße 80/83",platform,4410;ASM,no,,53.2948158,10.1932714,875797499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,,,bus_stop,,"Vierhöfen, Lohfeld",platform,5202;ASM,no,,53.2595804,10.2219471,875876459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,,,bus_stop,,Lange Heide,,,,,53.2739566,10.2189164,875876479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3875,,,bus_stop,,"Vierhöfen, Lohfeld",platform,5202;ASM,no,,53.2595945,10.2221061,875876508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,,,bus_stop,,Lange Heide,,,,,53.2740983,10.2186384,875876527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,,,bus_stop,,"Schneverdingen, Am Jordan",,,,,53.1257495,9.7837965,877643574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,yes,,bus_stop,,Wichmannsburg,platform,7062;7064;7065,yes,,53.1351691,10.5073539,878883009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,,,bus_stop,,"Stelle, Am Hang",platform,4661;4663,no,,53.3832350,10.1018276,879467119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,,,bus_stop,,"Stelle, Am Hang",platform,4661;4663,no,,53.3831807,10.1020471,879467129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,,,bus_stop,,"Stelle, Schulzentrum",platform,4410;4632;4661;4663;4664,yes,,53.3804824,10.1054783,879467138,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,,,bus_stop,,"Stelle, Höpmannsweg",platform,4661,no,,53.3913470,10.0959534,879467169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,,,bus_stop,,"Stelle, Höpmannsweg",platform,4661;4663,no,,53.3912426,10.0959272,879467184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,,,bus_stop,,"Stelle, Grasweg 5",platform,4661;4663,no,,53.3899226,10.0983539,879467195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,,,bus_stop,,"Stelle, Hoher Weg",platform,4632;4661;4663;4714,yes,,53.3860237,10.0986270,880229490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,yes,,bus_stop,yes,"Oldershausen, Denkmal",platform,4404;ASM,yes,no,53.3650586,10.3346886,880517315,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,,,bus_stop,,"Stelle, Im Stemmbruch",platform,4661;4663,no,,53.3914867,10.0868818,882485862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,,,bus_stop,,"Stelle, Schulzentrum",platform,4663,no,,53.3807374,10.1051800,882545129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,,,bus_stop,,"Winsen, Bahnhofstraße",platform,149;4001;4003;4404;4405;4406;4407;4408;4410;5402,yes,,53.3576638,10.2060851,890822469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,no,,bus_stop,,Leegerwall,platform,,no,no,53.5392785,9.8621902,892435312,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,no,,bus_stop,,Leegerwall,platform,,no,no,53.5393230,9.8620642,892435345,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,,,bus_stop,,"Schneverdingen, Hansalener Dorfstraße",platform,,,,53.1301724,9.7848207,892742978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893,yes,yes,bus_stop,,Alfredstraße,platform,,yes,no,53.5572878,10.0313418,894000294,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3894,,,bus_stop,,Edmundsthal,platform,339,yes,,53.4230408,10.3886985,894363300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,,,bus_stop,,"Geesthacht, Breiter Berg",platform,339,no,,53.4280609,10.3801683,894371580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,,,bus_stop,,"Geesthacht, Breiter Berg",platform,339,no,,53.4280424,10.3800367,894371811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,,,bus_stop,,"Geesthacht, Freibad",platform,,,,53.4286644,10.3736405,894399302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898,,,bus_stop,,"Geesthacht, Freibad",platform,,,,53.4287835,10.3735575,894399549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,yes,yes,bus_stop,,"Geesthacht, Freibad",platform,,yes,no,53.4277373,10.3744245,894400460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,,,bus_stop,,Arenen,platform,,no,,53.5884371,9.9002928,894448947,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,,,bus_stop,,"Bendestorf, Posttwiete",platform,4148;4208;4602;4630;4632;4633;AST,yes,,53.3412169,9.9687746,896904741,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902,,,bus_stop,,Rosenkamp,platform,,yes,yes,53.2244958,10.3790788,902415882,,yes,,HVV,,,,KVG,"Lüneburg, Rosenkamp",,,,,"5007,5920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,,,bus_stop,,Schmiedestraße,platform,,no,,53.2247574,10.3767866,902415888,,yes,,HVV,,,,KVG,"Lüneburg, Schmiedestraße",,,,,"5007,5920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,,,bus_stop,,Rosenkamp,platform,,no,,53.2242601,10.3792780,902415892,,yes,,HVV,,,,KVG,"Lüneburg, Rosenkamp",,,,,"5007,5920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,no,no,bus_stop,,Rehrweg,platform,,yes,yes,53.2263697,10.3725779,902415900,,yes,,HVV,,,,KVG,"Lüneburg, Rehrweg",,,,,"5007,5920",,,,,,,,,,,,,,,,"Kein Kasseler Bord, aber Hochbord",,,,,,,,2021-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906,,,bus_stop,,Schmiedestraße,platform,,,yes,53.2250247,10.3759237,902415912,,yes,,HVV,,,,KVG,"Lüneburg, Schmiedestraße",,,,,"5007,5920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,yes,no,bus_stop,,Rehrweg,platform,,yes,yes,53.2264299,10.3728183,902415927,,yes,,HVV,,,2021-01-09,KVG,"Lüneburg, Rehrweg",,,,,"5007,5920",,,,,,,,,,,,,,,,"Kein Kasseler Bord, aber Hochbord",,,,,,,,2021-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,yes,,bus_stop,,"Gallin, Abzw. Nieklitz",platform,533,yes,,53.4923831,10.8354902,903075684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,,,bus_stop,,"Dassendorf, Ahornweg",platform,8820,no,,53.4955571,10.3506367,904905350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
